wavelength_nm,case_1,case_2,case_3,case_4,case_5
1549.0860595703127,0.019243494661720033,0.021058240638761667,0.023209294176488163,0.01800403413053349,0.017490870229238037
1549.0899658203127,0.01998609644603916,0.022179779363771794,0.022542074223719413,0.015449054444165843,0.016738980366163097
1549.0939941406252,0.020030398072350183,0.023530919909013664,0.025494064049873894,0.015489260063695044,0.018966186486282878
1549.097900390625,0.02112768691734901,0.02602340458244979,0.027464409221913635,0.01888002436868664,0.02201653547615544
1549.101806640625,0.0223021836157294,0.02448307698427117,0.024512466606085657,0.017491854376439464,0.019886585084924142
1549.1057128906252,0.02042097438979064,0.02416087925357856,0.026074035123938015,0.018442561249458325,0.01879379874971531
1549.109619140625,0.019337367937980077,0.02413581799071421,0.025313673295405355,0.017339256893577792,0.02015710816643719
1549.113525390625,0.018006463906083556,0.02550324044184358,0.023210097439747834,0.01981933678798079,0.021351306756793358
1549.1174316406252,0.01905478821554419,0.02486412083110631,0.02486161955317942,0.020362466094908972,0.022201696520465795
1549.121337890625,0.016991658933908096,0.030333023460677167,0.023539643441426554,0.01888934552439071,0.023876320566358522
1549.125244140625,0.020059477348411084,0.03244370623638166,0.027065803214716327,0.01763979797635508,0.018448695931457128
1549.1291503906252,0.0154298832971543,0.02928642592721002,0.025952346335701256,0.02315638012449487,0.023968188715568967
1549.1330566406252,0.019941425041646702,0.028677748647287477,0.0254266748636196,0.018556753220492845,0.025909798651312065
1549.136962890625,0.02074420511132588,0.02681040897201329,0.024373955511690488,0.0183415976956887,0.023480117330252334
1549.140869140625,0.022917315783956223,0.03262276537387662,0.027831407700145718,0.01972809043465077,0.02629632689945103
1549.1447753906252,0.020304447331754738,0.030767150863278886,0.02737422588225322,0.0160778324807945,0.030671653366481692
1549.148681640625,0.0198139763597657,0.030388147079688035,0.027378846062919578,0.019627556190906753,0.0273974080717067
1549.152587890625,0.019213478842696523,0.028723235834169573,0.028686566571911314,0.022336256640642434,0.027215940653125097
1549.1566162109375,0.01722693631785506,0.035569253463154406,0.028593436110371004,0.017202817523171616,0.027739598455143614
1549.1605224609377,0.026163727037276367,0.02871640947691243,0.032667679564317015,0.022432407270743773,0.028133383043503157
1549.1644287109377,0.025147225620797124,0.03271091303009167,0.026615643233868412,0.018164724911978153,0.028044215297589624
1549.1683349609375,0.02505594521188003,0.02983134895103764,0.024250605332445302,0.01957229937110813,0.027742540588729957
1549.1722412109375,0.0235192454609365,0.03390836708955276,0.032288518180117305,0.020431405473461305,0.026240133816479036
1549.1761474609377,0.02212253714222036,0.03631141547879781,0.028069770297351145,0.01492835847373698,0.023226692497060955
1549.1800537109375,0.022696607158192418,0.03291726108550238,0.030022293928896424,0.01753352717082335,0.0263323901724984
1549.1839599609375,0.025783274748514336,0.03189971271667856,0.030583703699805665,0.018665460152175857,0.025315745388737702
1549.1878662109377,0.024908557605144203,0.03186307463791981,0.03260100138415775,0.015194901324576335,0.027685967902549062
1549.1917724609377,0.023304206465789845,0.030048104629085887,0.030504736217529083,0.014053511849823517,0.025126647509425802
1549.1956787109375,0.022728551275789377,0.029290998728762556,0.026779708829424823,0.016413137325571262,0.02404541991991075
1549.1995849609375,0.021195399733880422,0.02957412997134727,0.03005046380028384,0.013233148882037806,0.02717374733015883
1549.2034912109377,0.01778392760861129,0.026112569142215176,0.029733396276619903,0.015359455438891063,0.025491906811879482
1549.2073974609375,0.01959618122344114,0.025461670703291132,0.027132240495429116,0.01388945026387901,0.02552297037906335
1549.2113037109375,0.02297566598152454,0.026362158634536295,0.028392001359087447,0.011767023392044454,0.02595190988878518
1549.2152099609377,0.018612748808950915,0.021904699683429382,0.020095454446091315,0.012713471556609408,0.020391190941406616
1549.2192382812502,0.016952396916485618,0.026365926271523787,0.02618943299237533,0.010703449961611084,0.018708459346071717
1549.2231445312502,0.019556156528821707,0.021709915839880627,0.029376606143447524,0.01258171899463909,0.017995935788487807
1549.22705078125,0.01778345772070307,0.023366294342814245,0.022130829686487233,0.010703449961611084,0.01855241557474531
1549.23095703125,0.01887724070076839,0.025091038414829667,0.024068070520417997,0.013020459019926251,0.014016928588714755
1549.2348632812502,0.01648599455270097,0.017241657447450258,0.01929377227817418,0.016657403540692995,0.018837058682241906
1549.23876953125,0.01429813701762482,0.019486471807069982,0.021084020459810917,0.010703449961611084,0.013515464561596842
1549.24267578125,0.019722215229655542,0.013998255172563527,0.022298513527089604,0.011580825613933627,0.015489211436369152
1549.2465820312502,0.019745665404210164,0.016331716172123756,0.01563397604746906,0.014583497710494962,0.014424674239559985
1549.2504882812502,0.023156107515600273,0.016261958414814037,0.02124697200378719,0.01715662648845212,0.01244895204965025
1549.25439453125,0.017623184420783138,0.014608234317279837,0.017634874557961387,0.015989285870773653,0.009478392509174675
1549.25830078125,0.014142664828499338,0.015421181990063154,0.019575058923495273,0.015515292970218492,0.00947694271593118
1549.2622070312502,0.01906067845629359,0.01592214428300644,0.014481764471493583,0.015285571322404308,0.009417197133110233
1549.26611328125,0.015585794898797783,0.013416040452530543,0.016814117509243977,0.017250560675711887,0.013343804135031426
1549.27001953125,0.01653582708957992,0.014965091178073481,0.01705017347459547,0.018920313173021498,0.009992793684814419
1549.2739257812502,0.015792056883515634,0.012788653532992182,0.015650694560449444,0.016387170807054784,0.008477596660085613
1549.27783203125,0.01688002831190487,0.014564756495338145,0.014047816459723668,0.022016155792834214,0.00921944689679699
1549.2818603515625,0.01246998424947784,0.016615372105981022,0.01703295910950297,0.018868127184431246,0.009436629901945737
1549.2857666015625,0.012687479200666983,0.01329338470384624,0.013401437018229993,0.016503487996676697,0.008495958818690988
1549.2896728515627,0.015672620790801322,0.01337775566420157,0.013401437018229993,0.020062965437034827,0.008586129977177882
1549.2935791015627,0.01246998424947784,0.01698165552214382,0.01624745661714431,0.022599654132166462,0.010294565357552958
1549.2974853515625,0.014272096445611443,0.012788653532992182,0.01407149223691497,0.026623340335325527,0.008477596660085613
1549.3013916015625,0.012766067114463014,0.01592512021350391,0.013401437018229993,0.023186447876345613,0.008477596660085613
1549.3052978515627,0.018675094121325203,0.017226735061038702,0.017406203615048535,0.027108301670259072,0.012682447620291096
1549.3092041015625,0.014614220269286566,0.01886960937534938,0.016758806729789508,0.02674140749356467,0.008992303273649142
1549.3131103515625,0.017740762614816337,0.017480425006279953,0.018837351837395145,0.025359636985801317,0.013064352189726215
1549.3170166015627,0.014978731656398164,0.01612147949787516,0.017939319571702847,0.02924317096661442,0.009758702308206734
1549.3209228515627,0.012825361350291513,0.02049022985811824,0.019902849693413542,0.028202099096465587,0.01167127335675218
1549.3248291015625,0.016391046312993193,0.022076542414012135,0.019113442282579475,0.03154969360306646,0.013532566639969074
1549.3287353515625,0.016772408857913583,0.02219002152184886,0.019603180615696086,0.030294019769769566,0.01413267781357012
1549.3326416015627,0.016044822014560554,0.025394097275770883,0.019133233518070367,0.032383893194091504,0.016888215251881833
1549.3365478515625,0.018933438219903558,0.023071892071501284,0.019559514353982177,0.03190175824518453,0.01820400949817481
1549.3404541015625,0.021329754091803228,0.022589909203392034,0.025067917758191158,0.030896794042754173,0.022102143486618646
1549.344482421875,0.019475765879614134,0.026389006806393493,0.021711473404511676,0.0303412808889114,0.018219223032553702
1549.3483886718752,0.02285589138687353,0.025904346941106896,0.02400972237174716,0.03046230410539981,0.02298006959713349
1549.3522949218752,0.025124562218499364,0.028108800892079087,0.03237493998811805,0.031792303008128305,0.015807883171627124
1549.356201171875,0.02529877350493231,0.029396153082963793,0.028010463924948104,0.03163799594233413,0.016480972240888785
1549.360107421875,0.028600225710541938,0.030777379271107092,0.029487787134382947,0.03358649299020119,0.02076993048834549
1549.3640136718752,0.023995062002875416,0.03045268484765502,0.03047417375784178,0.030178685569447805,0.015233414170868353
1549.367919921875,0.02734970989555232,0.03012394000225528,0.03089236785476143,0.030130000178185387,0.01779681826337267
1549.371826171875,0.025838921046500103,0.02909818477563594,0.0299800976289561,0.03333611029090141,0.01845757541318823
1549.3757324218752,0.027285611754429978,0.029326571383412738,0.03343983276218129,0.030756861330970747,0.020383837904655436
1549.3796386718752,0.033976341470319936,0.03105592244464164,0.028969468607262704,0.032491723584761927,0.02097076208618328
1549.383544921875,0.03079993159565042,0.03214454115558995,0.029156627223815824,0.03317719515787607,0.02271855222694396
1549.387451171875,0.030464372836472978,0.026596283302594524,0.0284252933631221,0.03534114002456825,0.018591755759095517
1549.3913574218752,0.02919982755447638,0.03377993839438881,0.027590326697507606,0.033266810167588125,0.01995917964473911
1549.395263671875,0.03391984646475627,0.030340796715237695,0.031205003288621556,0.03270685350142756,0.018494751624462156
1549.399169921875,0.03354113012875459,0.030245960459399673,0.02985947839517459,0.03166732623009753,0.02271592647826325
1549.4030761718752,0.03224663655019907,0.026184658446678548,0.029465861275703463,0.028629631241341817,0.018903181933563464
1549.4071044921877,0.03133216309411774,0.02878385861960332,0.028679848352946312,0.026960846603206218,0.015969884538963128
1549.4110107421877,0.028325306101334352,0.030731831519622107,0.028370417056267618,0.028164936971494033,0.017868373775589898
1549.4149169921875,0.03257294337100215,0.03363310390874971,0.026690460797591603,0.027901799344693487,0.015660572370272793
1549.4188232421875,0.03200257740933283,0.03139258364873097,0.026638909289952627,0.025667651682654103,0.022357955688985295
1549.4227294921877,0.0332060879746205,0.0299836962639404,0.028922430738094064,0.02371763189921022,0.019503897940458332
1549.4266357421875,0.028028794992858205,0.031891762304283755,0.029554774183503267,0.026153187360066558,0.019800425091121066
1549.4305419921875,0.033996383565490514,0.03041206774147093,0.027338307341956268,0.026009124624047718,0.0188531662385605
1549.4344482421877,0.02606948476672943,0.031305747213027604,0.026829399459241288,0.023867989911381258,0.02188864629278742
1549.4383544921875,0.029515718595959924,0.030061891428071887,0.026126083146127254,0.02646168136193043,0.018475514351040695
1549.4422607421875,0.028664874745354278,0.035083580193525865,0.027219626431548384,0.02339222274838739,0.021873264499100344
1549.4461669921877,0.029674850963713112,0.03271251642500958,0.03138743897331458,0.02557824773070644,0.020966395827166084
1549.4500732421877,0.028465067321649412,0.027455725157934565,0.02954219762517243,0.026810421780058838,0.02179784516595211
1549.4539794921875,0.032001356133924595,0.02919866013400892,0.021914925538776435,0.028312453660406786,0.025205051904142822
1549.4578857421875,0.03126861974506419,0.031345346039788835,0.026971071998556383,0.023752661419071532,0.027456199859227447
1549.4617919921877,0.026996423533036135,0.03533422898464814,0.029207957931492418,0.027269671508839945,0.01823982352720801
1549.4656982421875,0.030148837878483194,0.032165560598382825,0.02885078772514673,0.02955452164246239,0.024346483181568686
1549.4697265625,0.026439231963799287,0.0287900263013814,0.032197731105852986,0.028316891647308745,0.026185147508153622
1549.4736328125,0.03131018792464888,0.030592893723620663,0.030259251953589507,0.02776728046046531,0.02696189895911505
1549.4775390625002,0.02640163878162319,0.02935771150155202,0.02870831516277899,0.028556473487383285,0.02700311664721062
1549.4814453125002,0.031300315965853524,0.030738408050966254,0.031652745750687675,0.028689888970693973,0.028855499732609625
1549.4853515625,0.028675601904262993,0.029425678628987442,0.031466660089844334,0.030074148565345897,0.029346853975572074
1549.4892578125,0.030340174315320927,0.03290264064624636,0.028795317035980116,0.02803575384589376,0.030826737510460146
1549.4931640625002,0.026846016544549316,0.031856554268467334,0.02675668100372844,0.025674732671644093,0.03133836085129352
1549.4970703125,0.029562961767318083,0.03237197046052438,0.026468352761470325,0.0290117962601536,0.03365440141805455
1549.5009765625,0.026400884459892044,0.029573578883585975,0.02769117457928659,0.026359022107537947,0.03229506190022304
1549.5048828125002,0.029336112480495148,0.032424977121397316,0.033198001871275716,0.02676413375001291,0.03255043791142363
1549.5087890625002,0.027220086031175476,0.029349929081362237,0.02942044178032432,0.027742392659695123,0.03237791224193907
1549.5126953125,0.02869865713595584,0.03366974403457731,0.03127933066205185,0.026613449512561865,0.028797932539698
1549.5166015625,0.031349773849841465,0.03340887270760903,0.03325047256681635,0.027232153591299504,0.03310610464954593
1549.5205078125002,0.030406557755677473,0.032037739767098325,0.03442666839575671,0.0248280683953754,0.030348543250131386
1549.5244140625,0.027673159370265665,0.029123841437863545,0.03210728723905708,0.025199907130263908,0.03025421328100915
1549.5283203125,0.033730252428303784,0.031879578922211146,0.02986399861108776,0.02443318566286748,0.03340145392585349
1549.5323486328125,0.031442010406435586,0.03282277088922242,0.029272460197645584,0.024552863964228098,0.034991783745740516
1549.5362548828127,0.03343509072055746,0.02843274802284374,0.034032763683990525,0.029114115824260704,0.029920792228488924
1549.5401611328127,0.03479512670003394,0.028610452685735262,0.03128781019251355,0.02291188016406092,0.029635261926568165
1549.5440673828125,0.03360633388734682,0.02657133859450838,0.033339222359129894,0.02167764958055788,0.03068277493148578
1549.5479736328125,0.032432853622742695,0.029349093183861485,0.03240264474822085,0.026781299562499722,0.030240235472026242
1549.5518798828127,0.034912262940095626,0.028875656587964555,0.02887621096466738,0.024075706643039735,0.028987145894368724
1549.5557861328125,0.03840676060552555,0.025258811673959644,0.028443842458229153,0.02145170983634567,0.028358010606293935
1549.5596923828125,0.0381313396087072,0.027293490247668032,0.02923752811733558,0.017002346702894786,0.026621025250375754
1549.5635986328127,0.030866855522430993,0.024209620971179027,0.025428244503928218,0.021621237849068064,0.028430695229282987
1549.5675048828127,0.035906299810077875,0.02338605423425217,0.026144197227656735,0.020909223656833818,0.022704043421920842
1549.5714111328125,0.03402738715850334,0.027195069495078928,0.027303588739066655,0.019650509288226328,0.0202193595097511
1549.5753173828125,0.03788490383916473,0.02654455552415901,0.02784380857101782,0.020438101997350668,0.0230497536206015
1549.5792236328127,0.029639942286373427,0.019724914980916705,0.024196884110688807,0.02079455487435857,0.02053728697058841
1549.5831298828125,0.03076561414189493,0.026271851631003103,0.02427131164912566,0.016257463067420062,0.021964141641384893
1549.5870361328125,0.02932437213837316,0.024467001305981513,0.027486058893662242,0.019318886199910467,0.021258700010484594
1549.5909423828127,0.03130170681101893,0.019451008924489768,0.020778907625454243,0.022067139164273136,0.018822238513561573
1549.5949707031252,0.031523978607318405,0.018189931240490877,0.016375756025434,0.019641502105194678,0.01880271592838407
1549.598876953125,0.02700960962403893,0.022319481828527082,0.02156342949302916,0.02450258370941936,0.015393513262580986
1549.602783203125,0.02181685506629047,0.020418204579888598,0.016789351119020343,0.02039579961877409,0.012635824009352694
1549.6066894531252,0.02641369694905505,0.018005141902571478,0.01625848962087384,0.024221606005074676,0.016989103819669234
1549.6105957031252,0.019442080742424414,0.015609423375844948,0.018249438170990145,0.02061607377110978,0.01635908307766641
1549.614501953125,0.02287984168930108,0.01573752137316198,0.01655474178595897,0.024993705317656947,0.017648732193142082
1549.618408203125,0.02061463067389977,0.01886644576966301,0.01850617838983582,0.022244159148288048,0.014473295365792394
1549.6223144531252,0.01977086632128207,0.013416792360055007,0.017910684874603504,0.027734788883834717,0.015975336782846593
1549.626220703125,0.017741365960967002,0.015901269637277303,0.015282102878390318,0.027736283932274196,0.017295356876211358
1549.630126953125,0.02031279739193565,0.013350606710835756,0.01616852127271715,0.025735979219179583,0.016182800913742183
1549.6340332031252,0.020047770767189384,0.014581710310254358,0.016110321049672454,0.024004689861510903,0.015602870998663679
1549.6379394531252,0.01527780503532584,0.015699730348490346,0.0166259408735292,0.02730523813161042,0.01876300708315899
1549.641845703125,0.013369898152780208,0.015467018777966968,0.01809322386894012,0.03237428948802892,0.016645417642330247
1549.645751953125,0.01423929181238889,0.012788653532992182,0.017451911751268208,0.02997243622764391,0.01870882824561648
1549.6496582031252,0.014214572322533172,0.013915604346060956,0.01578394595452742,0.03261451137018538,0.015995807469349622
1549.653564453125,0.017391784258231402,0.01525588450531014,0.017829269334805088,0.036030878301676623,0.01633186440892685
1549.6575927734375,0.016589012680945744,0.01289167517007138,0.01690540957416412,0.035887303170808335,0.01968154857458937
1549.6614990234375,0.0194532926937527,0.015625939315823057,0.017817428884782306,0.035736104765198624,0.02150675546481541
1549.6654052734377,0.017133188133502206,0.016658922314871198,0.02265749391308198,0.036244964331233295,0.020709695679555593
1549.6693115234377,0.019423208478922316,0.021898555125085463,0.02342287587523509,0.038013898980287494,0.022909942626688252
1549.6732177734375,0.01758812640744068,0.023079484803784335,0.019780727423307297,0.04039354355816905,0.021144510653396637
1549.6771240234375,0.01741595731814646,0.01973344161648464,0.02276499504308451,0.04023889826706504,0.023703057496490793
1549.6810302734377,0.016333661249798296,0.029466262899377194,0.023541111370536896,0.03803120511748231,0.022491634050266163
1549.6849365234375,0.01246998424947784,0.02207142066937361,0.02389807321339503,0.0410243622336613,0.02078283862594415
1549.6888427734375,0.015065506802217396,0.024510353048982567,0.023085233491996808,0.042645100564818204,0.018380310703984944
1549.6927490234377,0.01739911742702965,0.025920594118527856,0.02702566221993406,0.04293847552103305,0.020161167258531232
1549.6966552734377,0.020520732370491193,0.02970051611261578,0.03008017298527668,0.044355580702165595,0.01992855939866478
1549.7005615234375,0.020123865690065326,0.03315369055067999,0.02419238751160086,0.03919297799888547,0.020656321167923687
1549.7044677734375,0.02486392895679626,0.02946888227311527,0.024965238201329995,0.03964129830172154,0.020517548951743538
1549.7083740234377,0.02331000872905047,0.032065318644168575,0.028308458108899304,0.03535327917336473,0.023445927703102793
1549.7122802734375,0.02473775380622027,0.032547589441244376,0.029992421294421003,0.041505881180597906,0.025259107530097906
1549.7161865234375,0.021748221826144686,0.034104734106179486,0.02587884316263508,0.038129985178757035,0.02414519061711267
1549.72021484375,0.021359693442221467,0.03698644062219095,0.03191259898106565,0.03885230490150506,0.021624496570947328
1549.7241210937502,0.023737202744892633,0.03502100747612695,0.027225176498801105,0.03220537058367194,0.019398422002940882
1549.7280273437502,0.025298457388119935,0.03631596570862494,0.03205648960710969,0.03644666565287834,0.02455713747511034
1549.73193359375,0.02610936505069593,0.03815848461060285,0.02717130487804209,0.03447900545375895,0.024875496833289962
1549.73583984375,0.02701389263994417,0.03478719951438404,0.03205259866860802,0.03829457841488093,0.02304464541015753
1549.7397460937502,0.028262809181839606,0.04146237619289177,0.028141857465473166,0.03509025131102633,0.02453759094201776
1549.74365234375,0.026876418460161297,0.04480577740341997,0.03319970803899191,0.03480329004181958,0.025227942939085174
1549.74755859375,0.028250499628445294,0.04626376294106673,0.033518450440947145,0.033414506451599726,0.024683188144578733
1549.7514648437502,0.02885695839511765,0.04459643524730765,0.03522597956777213,0.034317291831683014,0.026357002880148618
1549.75537109375,0.03134126999686688,0.04745923430160749,0.03274859127415471,0.030694927069098515,0.02629916196717967
1549.75927734375,0.02998188991484254,0.048151676060354226,0.039021219347284294,0.0326735772556317,0.029990053485804302
1549.7631835937502,0.032269913268245416,0.05632148955017593,0.04414417867616766,0.04078317297126194,0.029700679708238475
1549.7670898437502,0.03252403450279081,0.06175165038665275,0.043761565350033664,0.03857031928338407,0.028800690357675594
1549.77099609375,0.036467670871478605,0.06446567763117042,0.04378446821807794,0.043054292443241826,0.030396107327327143
1549.77490234375,0.03996527919031244,0.06749093461427363,0.04948512808476756,0.043627887650691206,0.03486259719976606
1549.7788085937502,0.0383149405873304,0.06972451489742808,0.05238561183855184,0.04765577374071167,0.034690357591299466
1549.7828369140627,0.03865518018514504,0.07567790323199561,0.05515024005227466,0.048991264201100324,0.03997899820070499
1549.7867431640625,0.04104069787412077,0.07551193515383939,0.06297806629250034,0.05887426221839761,0.04166392216587323
1549.7906494140625,0.04460611314877377,0.0859761865380119,0.06996371711047356,0.05763929827501333,0.04460064196979661
1549.7945556640627,0.05239040366809847,0.08856950491813581,0.07040525345877881,0.06297779929706562,0.045346732908530966
1549.7984619140627,0.05734125612485815,0.0979255836653862,0.07672127231088065,0.0655012328732734,0.05191613850149523
1549.8023681640625,0.060493639561821834,0.10752037902181641,0.0814941553750052,0.06987943979153016,0.05407313866014371
1549.8062744140625,0.06333523731823171,0.1136888791819348,0.09023087549999463,0.08185264578286879,0.05942656573998461
1549.8101806640627,0.06755379539944337,0.11838922697753329,0.09659069671619322,0.08871423740836136,0.06959640882190773
1549.8140869140625,0.07580493230740833,0.13227931475743246,0.10996229760400507,0.09334476314863062,0.07010740377267657
1549.8179931640625,0.08706613913118391,0.13999799111760128,0.11578223011599817,0.10179256734576908,0.08026685474772312
1549.8218994140627,0.08573760832153651,0.15360217054110792,0.1282361314986199,0.1159532311579408,0.08737063129801619
1549.8258056640627,0.09755710356598943,0.16632680935893362,0.1387715833177059,0.123730938505014,0.0962062210842916
1549.8297119140625,0.11096558347477849,0.17704656656110415,0.15156737760533123,0.13148802534052065,0.10065048983070136
1549.8336181640625,0.11467730698544329,0.1860832479764311,0.16286014765072912,0.14809284701164188,0.10868059586865601
1549.8375244140627,0.12553898683441944,0.204712044486863,0.17660112092797678,0.15578642737109266,0.1176078898396285
1549.8414306640625,0.1398002312550091,0.2222846097893374,0.19464174688927383,0.1662683317632733,0.12796343222844012
1549.845458984375,0.14927184496521803,0.23701776074721662,0.2078226668742807,0.183500176915874,0.13886469661286674
1549.849365234375,0.16377317317581677,0.2562344698642847,0.23104270790347256,0.1917219534383567,0.14923926944447027
1549.8532714843752,0.1800332545562127,0.2728694256884781,0.24734184598420772,0.2114464159888337,0.16062740245843124
1549.8571777343752,0.1886064454211569,0.2923760759392213,0.2684496702834398,0.2254688952444293,0.17369345826251484
1549.861083984375,0.202450403932295,0.3127586435146752,0.28841737547057406,0.2433845655564127,0.1915674676874259
1549.864990234375,0.21786530466745,0.3367065175385691,0.3164817277379317,0.259736486659284,0.20376030586918376
1549.8688964843752,0.2389064319316809,0.3549283057825524,0.3314065994773437,0.2748990239208605,0.21377871100938065
1549.872802734375,0.2562388460267645,0.38075463620130473,0.357411274423754,0.29866729534626374,0.23431535110967694
1549.876708984375,0.27374836770187955,0.4014743174245059,0.3780816026770728,0.31918392296019765,0.24864025337630097
1549.8806152343752,0.2954014498245132,0.4262278983654447,0.39945711120082794,0.34195543084302843,0.2656994760911217
1549.884521484375,0.3193241422521793,0.45351882760584633,0.4267541268217372,0.36182783536920565,0.280692420752981
1549.888427734375,0.341926821260988,0.48119606799387865,0.45544962407168976,0.3829290604000528,0.30368034319234855
1549.8923339843752,0.3680453528611822,0.5072896081224021,0.48476899386643946,0.409171761357766,0.3191197315128009
1549.8962402343752,0.38591107842673295,0.5292872877610456,0.5060009784128364,0.4354156117303422,0.34086675500963204
1549.900146484375,0.41253812691481934,0.5560179958050803,0.5263212058649382,0.46106443400902913,0.35759927830206745
1549.904052734375,0.435377420646166,0.5809905861228601,0.5520656928237072,0.4832267192433534,0.38299706271968104
1549.9080810546875,0.46290736880230554,0.6177183710989822,0.579417795109958,0.511271911799809,0.4048423819848233
1549.9119873046877,0.49413044957767155,0.6446877130995462,0.6151124267075373,0.5389547455493527,0.42973898957177004
1549.9158935546875,0.5198237635652583,0.6657936437527279,0.6478500939366627,0.5718279614598345,0.4517806203272849
1549.9197998046875,0.5506925665680998,0.6888403362603835,0.6769359746971487,0.6121355951151536,0.4801511871896317
1549.9237060546877,0.5763183534554089,0.7126120313303806,0.7027356875320002,0.6342322285318257,0.5065781214508686
1549.9276123046877,0.6001853594490169,0.7389439822648504,0.7163917079878903,0.6510706249343111,0.5325302591887594
1549.9315185546875,0.627110903894648,0.7639590513182437,0.7336930255476005,0.6705668761451069,0.5531807340227561
1549.9354248046875,0.6502059226758409,0.783198734476529,0.7572593896627658,0.7017396000109948,0.5744946831077125
1549.9393310546877,0.6897736067524893,0.8053702733971664,0.7969919404872848,0.7471603102896912,0.6089369626017882
1549.9432373046875,0.7109570057836112,0.8221749151486244,0.8291945840931729,0.7684585325985896,0.6291818487059662
1549.9471435546875,0.7289687741659451,0.8458700085583598,0.8489258726035607,0.7808861710679943,0.6500086254990867
1549.9510498046877,0.7538715969232218,0.8780921444585813,0.8612753501496417,0.7960177485087815,0.6745215425693893
1549.9549560546877,0.7823268091733746,0.8965012513844379,0.8773636623791696,0.8141346417536143,0.7037924759891863
1549.9588623046875,0.821018927059974,0.9138362548824589,0.9141232723536273,0.8608149752444259,0.7389722363730422
1549.9627685546875,0.8270986545285257,0.9027232457464971,0.9150779823865854,0.8827374447499404,0.744508365700431
1549.9666748046877,0.852797732959936,0.9165748922780986,0.944020652367592,0.906235813949242,0.768995854638899
1549.9707031250002,0.8817565056631453,0.9337820243281781,0.974928864012864,0.9269592021735907,0.7943607084710316
1549.974609375,0.8766817020758225,0.9228014493094737,0.945929174337802,0.9135849209106367,0.8032176444146487
1549.978515625,0.9135735878488132,0.9342230351506386,0.9599830027896359,0.954294295717403,0.8372844407157468
1549.9824218750002,0.9199683506062338,0.9136775207010869,0.9416920064815079,0.9683758267880243,0.8564354270871594
1549.9863281250002,0.9144493298285276,0.8965393102948498,0.9262822279866771,0.9492968766647567,0.8577626863834583
1549.990234375,0.9680237516409124,0.9377096936415533,0.9822765732871522,0.9851809675574021,0.8965997168609615
1549.994140625,0.9306531808351907,0.9120175402220809,0.9484887933737969,0.9413346104156867,0.8817211704957032
1549.9980468750002,0.9413811885262391,0.9009900496765109,0.9440033182862978,0.933826242044056,0.8912533832999995
1550.001953125,0.9889530491938757,0.9142181196410191,0.9827384504378955,0.979656539659163,0.9446260023294706
1550.005859375,0.9225204956217253,0.8431765423270879,0.909295040168004,0.930765852928554,0.9187024656649724
1550.0097656250002,0.9525431459255844,0.8793880520870797,0.9330182084022425,0.9566188528107977,0.9329934001921458
1550.0136718750002,0.9847031361488193,0.9184058746863444,0.9762399756325807,0.9981271183788533,0.9579589483862416
